4.14,16.6746082166465,-10.0366944725952,20.0467404391406
4.16,16.4963639594635,-10.0365984077517,20.0458592005475
4.18,16.3273952600256,-10.0364219927391,20.0449733080521
4.2,16.1686544534529,-10.0362692891713,20.0440452764551
4.22,16.0200526181483,-10.0361491230258,20.0431794926608
4.24,15.8815322598427,-10.0360931872432,20.0424466499267
4.26,15.7531359720741,-10.0359734028276,20.0417000186147
4.28,15.6345484556358,-10.0357192887633,20.0409511246709
4.3,15.5255087806126,-10.0355024923965,20.0403064299524
4.32,15.425756545667,-10.035325215164,20.0397934165564
4.34,15.3348158803757,-10.0351702674161,20.0392219646209
4.36,15.2522062452516,-10.0352176010148,20.0386943250323
4.38,15.1774976770003,-10.0351641017525,20.0382505867965
4.4,15.110074342036,-10.0351902193737,20.0379107379948
4.42,15.0496006140639,-10.0350040366704,20.0374994269094
4.44,14.9955417129564,-10.0348517995164,20.0370856174405
4.46,14.9474771014023,-10.0347276547659,20.0367338029506
4.48,14.9050356030635,-10.0347262450919,20.0364397037736
4.5,14.8673865333607,-10.0346504036697,20.0360881552305
4.52,14.8341882073626,-10.0344129009116,20.035662330583
4.54,14.8052410407655,-10.0343262259397,20.0353489344219
4.56,14.7799433764743,-10.0341664380502,20.0350267985319
4.58,14.7580660721583,-10.034116864767,20.0347570533634
4.6,14.7395013542399,-10.0339355213567,20.034395336967
4.62,14.7234474878712,-10.0337966547186,20.0341031792855
4.64,14.7100100282777,-10.0337738353759,20.0337892290124
4.66,14.6988624804775,-10.0337851351744,20.0335497471808
4.68,14.6897384557669,-10.0335175550278,20.0333288640099
4.7,14.6822702665405,-10.0332481051825,20.0330097819417
4.72,14.6764196118909,-10.0330073807002,20.0327063077592
4.74,14.6718095874461,-10.0328750634177,20.0325196096536
4.76,14.6683948802502,-10.0327437995573,20.0323823282046
4.78,14.6660723886645,-10.032431991708,20.0322715429842
4.8,14.664489239196,-10.0322160883058,20.0320871712948
4.82,14.6636967196491,-10.0320335286848,20.0320676531187
4.84,14.6635130791542,-10.0318646436547,20.0320455002372
4.86,14.6640762323094,-10.0318287991946,20.0320004438147
4.88,14.6647299632481,-10.0315992991456,20.0319788359215
4.9,14.6658004555327,-10.0315649961977,20.0319048247235
4.92,14.6673755972203,-10.0315410696786,20.0318346163005
4.94,14.6689942144221,-10.0315235748134,20.031782880324
4.96,14.670792962183,-10.0313092767427,20.0316882622155
4.98,14.6727252925845,-10.0311518584065,20.0316249124566
5,14.6750367230438,-10.0310910944651,20.0314793124472
5.02,14.6772755353459,-10.0309542028211,20.0313914730169
5.04,14.6794686639078,-10.0306588628441,20.0313476997746
5.06,14.6817988046231,-10.030505857027,20.0311401951185
5.08,14.6842285679216,-10.0304820842485,20.0309744735414
5.1,14.6866907151201,-10.0302821840127,20.0308591356757
5.12,14.6890764942339,-10.0302056321177,20.0307296873391
5.14,14.6916135420938,-10.0300672124454,20.030616196838
5.16,14.6940168301366,-10.0299723361818,20.0304828788546
5.18,14.6962807049428,-10.0298319338363,20.0303901150217
5.2,14.6985590877225,-10.0297827435208,20.0303171130984
5.22,14.7007006239509,-10.0296963710481,20.0302079282134
5.24,14.7026864272787,-10.0295516334773,20.030119638405
5.26,14.7047581681679,-10.0294489213478,20.0300767626277
5.28,14.7068248271164,-10.0293424941063,20.0300615610627
5.3,14.7088800417192,-10.0292799088281,20.0300448032217
5.32,14.7107778784983,-10.0291727144359,20.0299785835068
5.34,14.7125444453708,-10.0290503281337,20.029861877732
5.36,14.714322463653,-10.0289712070338,20.029730601336
5.38,14.7160229487964,-10.0287334561278,20.0295538102664
5.4,14.7176946478795,-10.0286034605819,20.0294584599103
5.42,14.7193719583876,-10.0285324077009,20.0291765824613
5.44,14.7208730594416,-10.0283166956337,20.0289493870806
5.46,14.7222854576621,-10.028153242095,20.028759716353
5.48,14.723860127782,-10.0280792181454,20.0285218419682
5.5,14.7253295912357,-10.0279031415786,20.0283605467836
5.52,14.7268094473297,-10.027838666313,20.0283079582279
5.54,14.7282662635927,-10.0278458797413,20.0282238298278
5.56,14.7297310236863,-10.0278414783537,20.0281415370478
5.58,14.7311335653337,-10.0276040493969,20.0280811666077
5.6,14.732519421053,-10.0273511015491,20.0281045658492
5.62,14.7339699374868,-10.0272708472994,20.0281552520992
5.64,14.7353831048606,-10.0271788202183,20.0281486507548
5.66,14.7366114903117,-10.0269958532689,20.0281273380824
5.68,14.7378992241295,-10.0270786003845,20.0281433201818
5.7,14.7393318822546,-10.0270635755505,20.0281612521828
5.72,14.7406419291509,-10.0270679679737,20.0282046941611
5.74,14.7418090067021,-10.0271357755086,20.0281978180043
5.76,14.743056197248,-10.0271560607816,20.0282499055336
5.78,14.7444583275607,-10.0270036951196,20.0282323632902
5.8,14.74584369393,-10.0268827628571,20.0282154381594
5.82,14.7468298983178,-10.0267542391366,20.0282570660757
5.84,14.7479248309827,-10.0266851355764,20.0282195459011
5.86,14.7491457608746,-10.026676429247,20.0283590416351
5.88,14.7500017712549,-10.0264274042888,20.028367135268
5.9,14.7509597318348,-10.0262970996565,20.0283221112198
5.92,14.7520623658402,-10.0258043027352,20.0282570069474
5.94,14.7533194260606,-10.0255548179632,20.0281932310839
5.96,14.7543001070037,-10.025244418896,20.028044379587
5.98,14.7555080694294,-10.0247160992197,20.0279208011407
6,14.7566824185207,-10.0244135985885,20.0278784098116
